Driver,Year,Round,EventName,Team,Qualifying_Pace,BestQualifyingTime,FieldMedian,QualifyingPosition,GridPosition,Race_Pace,TotalCleanLaps,NumStints,QP_Score,RP_Score,Overall_Pace_Score
GAS,2021,22,Abu Dhabi Grand Prix,AlphaTauri,0.0799999999999983,83.489,83.409,12.0,12.0,87.7759713866471,47.0,3.0,5.559528065784757,4.783812911897968,5.171670488841363
STR,2021,22,Abu Dhabi Grand Prix,Aston Martin,0.652000000000001,84.061,83.409,13.0,13.0,88.3521789819376,42.0,3.0,3.7189846263853994,3.0143748963729413,3.3666797613791704
GIO,2021,22,Abu Dhabi Grand Prix,Alfa Romeo Racing,0.708999999999989,84.118,83.409,14.0,14.0,88.19608204518431,29.0,2.0,3.535573829102635,3.493722715207264,3.5146482721549495
VET,2021,22,Abu Dhabi Grand Prix,Aston Martin,0.8159999999999883,84.225,83.409,15.0,15.0,88.17165433137092,41.0,2.0,3.191276367536675,3.568736175298841,3.3800062714177583
LAT,2021,22,Abu Dhabi Grand Prix,Williams,0.9289999999999878,84.338,83.409,16.0,16.0,88.8961157635468,42.0,2.0,2.827672506256735,1.344035200596404,2.0858538534265696
RUS,2021,22,Abu Dhabi Grand Prix,Williams,1.0139999999999958,84.423,83.409,17.0,17.0,89.00814890282132,22.0,1.0,2.5541651769753377,1.0,1.7770825884876689
RAI,2021,22,Abu Dhabi Grand Prix,Alfa Romeo Racing,1.3699999999999903,84.779,83.409,18.0,18.0,88.49912807881773,21.0,2.0,1.408652127279257,2.5631185774837526,1.9858853523815048
MSC,2021,22,Abu Dhabi Grand Prix,Haas F1 Team,1.497,84.906,83.409,19.0,19.0,88.95006053639848,45.0,3.0,1.0,1.17837974481488,1.08918987240744
LEC,2022,1,Bahrain Grand Prix,Ferrari,-1.150499999999994,90.558,91.7085,1.0,1.0,95.87503203661326,46.0,4.0,10.0,10.0,10.0
VER,2022,1,Bahrain Grand Prix,Red Bull Racing,-1.0275000000000034,90.681,91.7085,2.0,2.0,95.91967522464698,41.0,4.0,9.64011703511056,9.875336919875291,9.757726977492926
SAI,2022,1,Bahrain Grand Prix,Ferrari,-1.0215000000000032,90.687,91.7085,3.0,3.0,96.19965730994151,45.0,4.0,9.622561768530586,9.093505902202574,9.35803383536658
PER,2022,1,Bahrain Grand Prix,Red Bull Racing,-0.7874999999999943,90.921,91.7085,4.0,4.0,96.26409547123625,43.0,4.0,8.937906371911573,8.913566699417439,8.925736535664505
HAM,2022,1,Bahrain Grand Prix,Mercedes,-0.660499999999999,91.048,91.7085,5.0,5.0,96.5301172248804,44.0,4.0,8.566319895968803,8.170718962727843,8.368519429348323
RUS,2022,1,Bahrain Grand Prix,Mercedes,-0.4565000000000054,91.252,91.7085,9.0,9.0,96.87826659038902,46.0,4.0,7.969440832249704,7.198535430158668,7.583988131204187
MAG,2022,1,Bahrain Grand Prix,Haas F1 Team,-0.2475000000000022,91.461,91.7085,7.0,7.0,97.30209267734554,46.0,4.0,7.357932379713933,6.015029776456285,6.686481078085109
BOT,2022,1,Bahrain Grand Prix,Alfa Romeo,-0.1484999999999985,91.56,91.7085,6.0,6.0,97.60775400457666,46.0,4.0,7.068270481144351,5.161491214226833,6.114880847685592
ALO,2022,1,Bahrain Grand Prix,Alpine,-0.0875000000000056,91.621,91.7085,8.0,8.0,97.74178335373318,43.0,4.0,6.889791937581302,4.787223330841297,5.838507634211299
GAS,2022,1,Bahrain Grand Prix,AlphaTauri,-0.0734999999999956,91.635,91.7085,10.0,10.0,97.49840755735494,39.0,3.0,6.848829648894667,5.466833765055839,6.157831706975253
OCO,2022,1,Bahrain Grand Prix,Alpine,0.0734999999999956,91.782,91.7085,11.0,11.0,97.48378110047848,44.0,4.0,6.418725617685329,5.507677155634373,5.9632013866598506
MSC,2022,1,Bahrain Grand Prix,Haas F1 Team,0.2895000000000038,91.998,91.7085,12.0,12.0,98.32390994152048,45.0,3.0,5.78673602080624,3.1616742459228826,4.474205133364562
NOR,2022,1,Bahrain Grand Prix,McLaren,0.2994999999999947,92.008,91.7085,13.0,13.0,98.9208225214198,43.0,4.0,5.757477243172976,1.49483627908152,3.626156761127248
ZHO,2022,1,Bahrain Grand Prix,Alfa Romeo,0.7844999999999942,92.493,91.7085,15.0,15.0,97.73452402745994,46.0,4.0,4.33842652795841,4.807494507984138,4.572960517971274
ALB,2022,1,Bahrain Grand Prix,Williams,0.9555000000000008,92.664,91.7085,14.0,14.0,98.7173337320574,44.0,4.0,3.838101430429131,2.0630649466579767,2.950583188543554
TSU,2022,1,Bahrain Grand Prix,AlphaTauri,1.0414999999999992,92.75,91.7085,16.0,16.0,97.62094258373206,44.0,4.0,3.586475942782841,5.124662999836352,4.355569471309597
HUL,2022,1,Bahrain Grand Prix,Aston Martin,1.0685000000000002,92.777,91.7085,17.0,17.0,98.90341729323308,42.0,4.0,3.5074772431729557,1.5434392004139443,2.52545822179345
RIC,2022,1,Bahrain Grand Prix,McLaren,1.2364999999999924,92.945,91.7085,18.0,18.0,98.70170693779905,44.0,4.0,3.0159297789337054,2.1067017116500244,2.561315745291865
STR,2022,1,Bahrain Grand Prix,Aston Martin,1.3234999999999957,93.032,91.7085,19.0,19.0,98.49089473684212,44.0,4.0,2.7613784135240724,2.6953805102903057,2.7283794619071893
LAT,2022,1,Bahrain Grand Prix,Williams,1.9254999999999995,93.634,91.7085,20.0,20.0,99.09802870813397,44.0,4.0,1.0,1.0,1.0
PER,2022,2,Saudi Arabian Grand Prix,Red Bull Racing,-1.2000000000000028,88.2,89.4,1.0,1.0,92.01575675675676,37.0,2.0,10.0,9.784556941753024,9.892278470876512
LEC,2022,2,Saudi Arabian Grand Prix,Ferrari,-1.1750000000000114,88.225,89.4,2.0,2.0,91.9315945945946,37.0,2.0,9.937793751727972,10.0,9.968896875863987
SAI,2022,2,Saudi Arabian Grand Prix,Ferrari,-0.9980000000000048,88.402,89.4,3.0,3.0,92.10933333333334,39.0,2.0,9.49737351396185,9.545014333530853,9.521193923746353
VER,2022,2,Saudi Arabian Grand Prix,Red Bull Racing,-0.9390000000000072,88.461,89.4,4.0,4.0,91.98944736842104,38.0,2.0,9.35056676803982,9.851905200614654,9.601235984327237
OCO,2022,2,Saudi Arabian Grand Prix,Alpine,-0.3320000000000078,89.068,89.4,5.0,5.0,93.76483783783785,37.0,2.0,7.840199059994477,5.307160359379264,6.57367970968687
RUS,2022,2,Saudi Arabian Grand Prix,Mercedes,-0.2960000000000065,89.104,89.4,6.0,6.0,92.9057,40.0,2.0,7.750622062482724,7.506429941865116,7.6285260021739205
ALO,2022,2,Saudi Arabian Grand Prix,Alpine,-0.2530000000000001,89.147,89.4,7.0,7.0,93.73455172413792,29.0,2.0,7.643627315454784,5.384688464531239,6.514157889993012
BOT,2022,2,Saudi Arabian Grand Prix,Alfa Romeo,-0.2169999999999987,89.183,89.4,8.0,8.0,93.8204642857143,28.0,2.0,7.55405031794303,5.1647646349582645,6.359407476450647
GAS,2022,2,Saudi Arabian Grand Prix,AlphaTauri,-0.1460000000000008,89.254,89.4,9.0,9.0,94.0856315789474,38.0,2.0,7.377384572850416,4.485974414584197,5.931679493717306
MAG,2022,2,Saudi Arabian Grand Prix,Haas F1 Team,0.1460000000000008,89.546,89.4,10.0,10.0,93.58662162162165,37.0,2.0,6.650815593032882,5.763368299674895,6.207091946353889
NOR,2022,2,Saudi Arabian Grand Prix,McLaren,0.2509999999999905,89.651,89.4,11.0,11.0,93.93510526315792,38.0,2.0,6.389549350290302,4.871300183162375,5.630424766726339
RIC,2022,2,Saudi Arabian Grand Prix,McLaren,0.3729999999999904,89.773,89.4,12.0,14.0,94.0317777777778,27.0,2.0,6.085982858722704,4.623832417802404,5.354907638262555
ZHO,2022,2,Saudi Arabian Grand Prix,Alfa Romeo,0.4189999999999969,89.819,89.4,13.0,12.0,94.11467647058822,34.0,3.0,5.971523361902118,4.411623659793735,5.191573510847927
STR,2022,2,Saudi Arabian Grand Prix,Aston Martin,0.8559999999999945,90.256,89.4,15.0,13.0,94.75369444444443,36.0,2.0,4.884158142106712,2.775829342899723,3.829993742503218
HAM,2022,2,Saudi Arabian Grand Prix,Mercedes,0.9429999999999978,90.343,89.4,16.0,15.0,93.615,38.0,2.0,4.667680398119973,5.690723723194736,5.179202060657355
ALB,2022,2,Saudi Arabian Grand Prix,Williams,1.0919999999999987,90.492,89.4,17.0,16.0,94.83641176470589,34.0,2.0,4.296931158418559,2.564084872590377,3.430508015504468
HUL,2022,2,Saudi Arabian Grand Prix,Aston Martin,1.143000000000001,90.543,89.4,18.0,17.0,94.54936842105263,38.0,2.0,4.170030411943575,3.298874642926109,3.7344525274348417
LAT,2022,2,Saudi Arabian Grand Prix,Williams,2.4169999999999874,91.817,89.4,19.0,18.0,95.44741666666668,12.0,1.0,1.0,1.0,1.0
LEC,2022,3,Australian Grand Prix,Ferrari,-1.193000000000012,77.868,79.061,1.0,1.0,81.08431109445277,46.0,2.0,10.0,10.0,10.0
VER,2022,3,Australian Grand Prix,Red Bull Racing,-0.9070000000000108,78.154,79.061,2.0,2.0,81.56485440613027,27.0,2.0,9.265410958904107,8.371301364159022,8.818356161531565
PER,2022,3,Australian Grand Prix,Red Bull Racing,-0.8210000000000122,78.24,79.061,3.0,3.0,81.82613716475095,45.0,2.0,9.044520547945208,7.485739413356407,8.265129980650807
SAI,2022,3,Australian Grand Prix,Ferrari,-0.592000000000013,78.469,79.061,9.0,9.0,,,,8.456335616438361,0.1,4.27816780821918
NOR,2022,3,Australian Grand Prix,McLaren,-0.3580000000000041,78.703,79.061,4.0,4.0,82.67771494252874,45.0,2.0,7.855308219178065,4.599498919991657,6.227403569584861
ALO,2022,3,Australian Grand Prix,Alpine,-0.2460000000000093,78.815,79.061,10.0,10.0,83.14873456295108,43.0,3.0,7.567636986301366,3.003078795948696,5.285357891125031
HAM,2022,3,Australian Grand Prix,Mercedes,-0.2360000000000042,78.825,79.061,5.0,5.0,82.04828935532234,46.0,2.0,7.541952054794504,6.732802142271175,7.1373770985328395
RUS,2022,3,Australian Grand Prix,Mercedes,-0.1280000000000001,78.933,79.061,6.0,6.0,82.04836463683053,47.0,2.0,7.264554794520521,6.732546991722389,6.998550893121455
RIC,2022,3,Australian Grand Prix,McLaren,-0.0290000000000105,79.032,79.061,7.0,7.0,82.69347509578543,45.0,2.0,7.01027397260274,4.546083255917141,5.778178614259941
OCO,2022,3,Australian Grand Prix,Alpine,0.0,79.061,79.061,8.0,8.0,82.8957233716475,45.0,2.0,6.93578767123285,3.860606040870971,5.398196856051911
GAS,2022,3,Australian Grand Prix,AlphaTauri,0.164999999999992,79.226,79.061,11.0,11.0,83.27523065134099,45.0,2.0,6.511986301369857,2.5743473963154813,4.543166848842669
BOT,2022,3,Australian Grand Prix,Alfa Romeo,0.1899999999999977,79.251,79.061,12.0,12.0,83.10789805097451,46.0,2.0,6.44777397260272,3.141485407241565,4.794629689922143
TSU,2022,3,Australian Grand Prix,AlphaTauri,0.3629999999999995,79.424,79.061,13.0,13.0,83.5935603448276,44.0,2.0,6.003424657534223,1.495437077660868,3.7494308675975456
ZHO,2022,3,Australian Grand Prix,Alfa Romeo,0.8489999999999895,79.91,79.061,14.0,14.0,83.44716398467433,45.0,2.0,4.755136986301373,1.9916161863479989,3.373376586324686
MSC,2022,3,Australian Grand Prix,Haas F1 Team,1.0429999999999922,80.104,79.061,15.0,15.0,83.40153408179631,43.0,2.0,4.25684931506849,2.146268969489559,3.2015591422790246
ALB,2022,3,Australian Grand Prix,Williams,1.073999999999998,80.135,79.061,16.0,20.0,83.15109542902968,43.0,1.0,4.177226027397243,2.9950771460075023,3.5861515867023726
MAG,2022,3,Australian Grand Prix,Haas F1 Team,1.1929999999999978,80.254,79.061,17.0,16.0,83.41208770614693,46.0,2.0,3.8715753424657366,2.110499720047648,2.9910375312566924
VET,2022,3,Australian Grand Prix,Aston Martin,2.087999999999994,81.149,79.061,18.0,17.0,83.57734267241379,16.0,1.0,1.5727739726027363,1.550403404930453,1.5615886887665946
LAT,2022,3,Australian Grand Prix,Williams,2.310999999999993,81.372,79.061,19.0,18.0,83.73973777064955,43.0,3.0,1.0,1.0,1.0
STR,2022,3,Australian Grand Prix,,,,,,,83.63315742128935,46.0,2.0,0.1,1.3612312675926137,0.7306156337963069
VER,2022,4,Emilia Romagna Grand Prix,Red Bull Racing,-1.1869999999999976,78.793,79.98,1.0,1.0,81.84192504409171,54.0,3.0,10.0,10.0,10.0
LEC,2022,4,Emilia Romagna Grand Prix,Ferrari,-1.1839999999999975,78.796,79.98,2.0,2.0,81.87659065934065,52.0,4.0,9.992383638928068,9.685781774249463,9.839082706588766
SAI,2022,4,Emilia Romagna Grand Prix,Ferrari,-0.9900000000000092,78.99,79.98,10.0,4.0,,,,9.499858956276473,0.1,4.799929478138236
NOR,2022,4,Emilia Romagna Grand Prix,McLaren,-0.686000000000007,79.294,79.98,3.0,5.0,82.83483542188806,57.0,2.0,8.728067700987324,1.0,4.864033850493662
PER,2022,4,Emilia Romagna Grand Prix,Red Bull Racing,-0.6839999999999975,79.296,79.98,7.0,3.0,82.04511816578483,54.0,3.0,8.722990126939347,8.158204268851797,8.440597197895572
ALO,2022,4,Emilia Romagna Grand Prix,Alpine,-0.3850000000000051,79.595,79.98,5.0,9.0,,,,7.963892806770111,0.1,4.031946403385056
ZHO,2022,4,Emilia Romagna Grand Prix,Alfa Romeo,-0.25,79.73,79.98,14.0,0.0,82.2861140873016,48.0,2.0,7.621156558533143,5.973754048415287,6.797455303474216
MAG,2022,4,Emilia Romagna Grand Prix,Haas F1 Team,-0.0780000000000029,79.902,79.98,4.0,8.0,82.63753459119498,53.0,2.0,7.18448519040903,2.788386460597488,4.986435825503259
VET,2022,4,Emilia Romagna Grand Prix,Aston Martin,-0.0230000000000103,79.957,79.98,9.0,13.0,82.41209706959707,52.0,2.0,7.04485190409029,4.831811264842353,5.938331584466321
RIC,2022,4,Emilia Romagna Grand Prix,McLaren,0.0,79.98,79.98,6.0,6.0,82.76502645502646,45.0,3.0,6.986459802538782,1.6327667791616831,4.3096132908502325
BOT,2022,4,Emilia Romagna Grand Prix,Alfa Romeo,0.211999999999989,80.192,79.98,8.0,7.0,82.55749744897957,56.0,2.0,6.448236953455592,3.5138641029375,4.981050528196546
STR,2022,4,Emilia Romagna Grand Prix,Aston Martin,0.3619999999999947,80.342,79.98,15.0,15.0,82.56202915451894,49.0,2.0,6.0674188998589615,3.472787535740375,4.770103217799669
RUS,2022,4,Emilia Romagna Grand Prix,Mercedes,0.4029999999999916,80.383,79.98,11.0,11.0,82.73039030612244,56.0,2.0,5.963328631875895,1.946717914235888,3.9550232730558914
MSC,2022,4,Emilia Romagna Grand Prix,Haas F1 Team,0.441999999999993,80.422,79.98,12.0,10.0,82.45941304347828,46.0,3.0,5.864315937940771,4.402926871594278,5.133621404767524
HAM,2022,4,Emilia Romagna Grand Prix,Mercedes,0.4899999999999949,80.47,79.98,13.0,14.0,82.77844000000002,50.0,2.0,5.7424541607898485,1.5111828905634352,3.626818525676642
TSU,2022,4,Emilia Romagna Grand Prix,AlphaTauri,0.4939999999999998,80.474,79.98,16.0,12.0,82.1519533146592,51.0,2.0,5.732299012693927,7.189822467864601,6.4610607402792635
GAS,2022,4,Emilia Romagna Grand Prix,AlphaTauri,0.7519999999999953,80.732,79.98,17.0,17.0,82.72392614188533,49.0,2.0,5.0772919605077576,2.005310793749505,3.5413013771286312
LAT,2022,4,Emilia Romagna Grand Prix,Williams,1.991,81.971,79.98,18.0,19.0,82.57856462585033,49.0,2.0,1.9317348377996963,3.3229056880827463,2.6273202629412213
OCO,2022,4,Emilia Romagna Grand Prix,Alpine,2.35799999999999,82.338,79.98,19.0,16.0,82.83455619047618,50.0,2.0,1.0,1.0025310267302308,1.0012655133651154
ALB,2022,4,Emilia Romagna Grand Prix,,,,,,,82.48089980158731,48.0,2.0,0.1,4.20816526238389,2.1540826311919448
LEC,2022,5,Miami Grand Prix,Ferrari,-1.1999999999999886,88.796,89.996,1.0,1.0,91.6188914473684,48.0,2.0,10.0,9.464340354831382,9.732170177415691
SAI,2022,5,Miami Grand Prix,Ferrari,-1.009999999999991,88.986,89.996,2.0,2.0,91.97973793859651,48.0,2.0,9.323843416370114,8.350482928867688,8.8371631726189
VER,2022,5,Miami Grand Prix,Red Bull Racing,-1.0049999999999957,88.991,89.996,3.0,3.0,91.4453585526316,48.0,2.0,9.30604982206408,10.0,9.653024911032041
PER,2022,5,Miami Grand Prix,Red Bull Racing,-0.9599999999999936,89.036,89.996,4.0,4.0,92.23941545352744,47.0,3.0,9.145907473309626,7.548912911165141,8.347410192237383
BOT,2022,5,Miami Grand Prix,Alfa Romeo,-0.5210000000000008,89.475,89.996,5.0,5.0,92.7764535274356,47.0,2.0,7.583629893238474,5.891189028048039,6.737409460643256
HAM,2022,5,Miami Grand Prix,Mercedes,-0.3709999999999951,89.625,89.996,6.0,6.0,92.70179731243002,47.0,2.0,7.049822064056959,6.121637103614156,6.585729583835557
NOR,2022,5,Miami Grand Prix,McLaren,-0.3619999999999947,89.634,89.996,8.0,8.0,93.14053383458646,35.0,2.0,7.017793594306068,4.767349490667613,5.89257154248684
GAS,2022,5,Miami Grand Prix,AlphaTauri,-0.3059999999999974,89.69,89.996,7.0,7.0,93.10275541795664,34.0,2.0,6.818505338078318,4.883963538267359,5.851234438172838
TSU,2022,5,Miami Grand Prix,AlphaTauri,-0.0639999999999929,89.932,89.996,9.0,9.0,93.61547251461988,45.0,3.0,5.95729537366549,3.3013134102496644,4.629304391957577
STR,2022,5,Miami Grand Prix,Aston Martin,0.0,89.996,89.996,10.0,0.0,93.55816573348264,47.0,2.0,5.729537366548077,3.4782074227438686,4.603872394645973
ALO,2022,5,Miami Grand Prix,Alpine,0.1640000000000014,90.16,89.996,11.0,11.0,93.24070454545456,44.0,2.0,5.145907473309637,4.45814351838632,4.802025495847978
RUS,2022,5,Miami Grand Prix,Mercedes,0.1770000000000067,90.173,89.996,12.0,12.0,92.83546820175438,48.0,2.0,5.099644128113889,5.709023107556217,5.404333617835053
VET,2022,5,Miami Grand Prix,Aston Martin,0.2180000000000035,90.214,89.996,13.0,0.0,93.60377478580172,43.0,2.0,4.953736654804291,3.3374218453536764,4.145579250078984
RIC,2022,5,Miami Grand Prix,McLaren,0.3140000000000071,90.31,89.996,14.0,14.0,93.55286384439358,46.0,3.0,4.612099644128121,3.49457324221846,4.053336443173291
MSC,2022,5,Miami Grand Prix,Haas F1 Team,0.4270000000000067,90.423,89.996,15.0,15.0,93.30218301435406,44.0,3.0,4.209964412811396,4.268372380838226,4.239168396824811
MAG,2022,5,Miami Grand Prix,Haas F1 Team,0.9789999999999992,90.975,89.996,16.0,16.0,93.54551695906432,45.0,3.0,2.24555160142352,3.517251536120788,2.881401568772154
ZHO,2022,5,Miami Grand Prix,Alfa Romeo,1.024000000000001,91.02,89.996,17.0,17.0,93.30173684210526,4.0,1.0,2.085409252669065,4.269749620979577,3.1775794368243213
ALB,2022,5,Miami Grand Prix,Williams,1.2700000000000102,91.266,89.996,18.0,18.0,93.4866640537514,47.0,2.0,1.2099644128113791,3.698918109624736,2.4544412612180575
LAT,2022,5,Miami Grand Prix,Williams,1.3290000000000075,91.325,89.996,19.0,19.0,94.36100856793146,43.0,2.0,1.0,1.0,1.0
OCO,2022,5,Miami Grand Prix,,,,,,,93.49285606874328,49.0,2.0,0.1,3.679804658204169,1.8899023291020844
LEC,2022,6,Spanish Grand Prix,Ferrari,-1.669499999999999,78.75,80.4195,1.0,1.0,85.35604347826086,23.0,2.0,10.0,10.0,10.0
VER,2022,6,Spanish Grand Prix,Red Bull Racing,-1.346500000000006,79.073,80.4195,2.0,2.0,85.71919298245614,57.0,4.0,9.081516587677744,9.01236441794745,9.046940502812596
SAI,2022,6,Spanish Grand Prix,Ferrari,-1.2535000000000025,79.166,80.4195,3.0,3.0,86.21674137931035,58.0,4.0,8.81706161137442,7.6592123556436995,8.23813698350906
RUS,2022,6,Spanish Grand Prix,Mercedes,-1.0264999999999986,79.393,80.4195,4.0,4.0,86.41162068965518,58.0,4.0,8.171563981042656,7.129210968118965,7.6503874745808105
PER,2022,6,Spanish Grand Prix,Red Bull Racing,-0.9994999999999976,79.42,80.4195,5.0,5.0,85.99826315789473,57.0,4.0,8.09478672985782,8.253394263868458,8.174090496863139
HAM,2022,6,Spanish Grand Prix,Mercedes,-0.9074999999999988,79.512,80.4195,6.0,6.0,86.12572727272726,55.0,3.0,7.83317535545024,7.906737876377566,7.869956615913903
BOT,2022,6,Spanish Grand Prix,Alfa Romeo,-0.8114999999999952,79.608,80.4195,7.0,7.0,87.00731147540984,61.0,3.0,7.560189573459708,5.509147029946058,6.534668301702883
MAG,2022,6,Spanish Grand Prix,Haas F1 Team,-0.7374999999999972,79.682,80.4195,8.0,8.0,88.0668275862069,58.0,2.0,7.349763033175354,2.627645613332755,4.988704323254055
RIC,2022,6,Spanish Grand Prix,McLaren,-0.1324999999999931,80.287,80.4195,9.0,9.0,87.65248275862069,58.0,4.0,5.629383886255916,3.754513997389569,4.6919489418227425
MSC,2022,6,Spanish Grand Prix,Haas F1 Team,-0.0515000000000043,80.368,80.4195,10.0,10.0,88.1111,60.0,3.0,5.399052132701445,2.507240626790621,3.953146379746033
NOR,2022,6,Spanish Grand Prix,McLaren,0.0515000000000043,80.471,80.4195,11.0,11.0,86.98993220338983,59.0,4.0,5.106161137440758,5.5564123772447305,5.331286757342744
ZHO,2022,6,Spanish Grand Prix,Alfa Romeo,0.0564999999999997,80.476,80.4195,15.0,15.0,87.45078260869565,23.0,2.0,5.0919431279620975,4.303065606768028,4.697504367365063
OCO,2022,6,Spanish Grand Prix,Alpine,0.2185000000000059,80.638,80.4195,12.0,12.0,86.88254237288135,59.0,4.0,4.631279620853077,5.848473956664471,5.239876788758774
TSU,2022,6,Spanish Grand Prix,AlphaTauri,0.2194999999999964,80.639,80.4195,13.0,13.0,87.16835087719298,57.0,4.0,4.628436018957368,5.0711779800751735,4.849806999516271
GAS,2022,6,Spanish Grand Prix,AlphaTauri,0.2994999999999947,80.719,80.4195,14.0,14.0,87.57975862068966,58.0,4.0,4.400947867298607,3.9522974046778327,4.1766226359882195
VET,2022,6,Spanish Grand Prix,Aston Martin,0.5344999999999942,80.954,80.4195,16.0,16.0,87.7726724137931,58.0,3.0,3.732701421800978,3.427641514647398,3.5801714682241883
ALO,2022,6,Spanish Grand Prix,Alpine,0.623500000000007,81.043,80.4195,17.0,20.0,87.04682142857143,56.0,4.0,3.479620853080564,5.401694217435426,4.440657535257995
STR,2022,6,Spanish Grand Prix,Aston Martin,0.998500000000007,81.418,80.4195,18.0,17.0,87.71305263157893,57.0,4.0,2.4132701421800915,3.589785804061808,3.0015279731209494
ALB,2022,6,Spanish Grand Prix,Williams,1.2254999999999967,81.645,80.4195,19.0,18.0,88.66530612244898,49.0,5.0,1.767772511848369,1.0,1.3838862559241845
LAT,2022,6,Spanish Grand Prix,Williams,1.495500000000007,81.915,80.4195,20.0,19.0,88.40169642857143,56.0,4.0,1.0,1.716923224291268,1.3584616121456339
